"cin","cout","title","deweyClass","itemtype"
"2008-04-04 14:19:00","2008-02-20 17:38:00","Beginning Ruby on Rails","005.117","acbk"
"2008-04-12 17:03:00","2008-03-20 17:23:00","Programming Ruby the pragmatic programmers guide","005.133","acbk"
"2008-04-15 17:34:00","2008-03-20 17:23:00","Beginning Ruby from novice to professional","005.133","acbk"
"2008-04-15 20:09:00","2008-02-17 13:59:00","Beginning Ruby from novice to professional","005.133","acbk"
"2008-04-17 12:25:00","2008-02-17 13:59:00","Beginning Ruby from novice to professional","005.133","acbk"
"2008-04-29 17:45:00","2008-04-15 13:14:00","Programming Ruby the pragmatic programmers guide","005.133","acbk"
"2008-05-06 10:56:00","2008-02-24 15:14:00","Beginning Ruby on Rails","005.117","acbk"
"2008-05-10 17:33:00","2008-04-18 14:56:00","Beginning Ruby from novice to professional","005.133","acbk"
"2008-05-10 17:35:00","2008-04-23 17:53:00","Beginning Ruby from novice to professional","005.133","acbk"
"2008-05-12 15:06:00","2008-04-16 13:18:00","Beginning Ruby on Rails","005.117","acbk"
"2008-05-12 19:04:00","2008-03-29 17:32:00","Beginning Ruby from novice to professional","005.133","acbk"
"2008-05-14 11:59:00","2008-04-16 13:18:00","Beginning Ruby on Rails","005.117","acbk"
"2008-05-14 17:32:00","2008-05-14 15:32:00","Beginning Ruby on Rails","005.117","acbk"
"2008-05-17 15:13:00","2008-03-19 19:28:00","Beginning Ruby on Rails","005.117","acbk"
"2008-05-19 15:23:00","2008-05-13 17:08:00","Programming Ruby the pragmatic programmers guide","005.133","acbk"
"2008-05-21 11:19:00","2008-03-19 19:28:00","Beginning Ruby on Rails","005.117","acbk"
"2008-05-24 16:07:00","2008-05-09 15:40:00","Programming Ruby the pragmatic programmers guide","005.133","acbk"
"2008-05-28 12:46:00","2008-03-29 17:32:00","Beginning Ruby from novice to professional","005.133","acbk"
"2008-05-31 16:17:00","2008-04-17 15:55:00","Beginning Ruby on Rails","005.117","acbk"
"2008-06-02 17:58:00","2008-05-12 18:04:00","Beginning Ruby on Rails","005.117","acbk"
"2008-06-03 11:33:00","2008-04-17 15:55:00","Beginning Ruby on Rails","005.117","acbk"
"2008-06-13 12:16:00","2008-05-23 17:32:00","Beginning Ruby on Rails","005.117","acbk"
"2008-06-14 17:46:00","2008-06-14 16:40:00","Programming Ruby the pragmatic programmers guide","005.133","acbk"
"2008-06-15 14:10:00","2008-05-23 17:32:00","Beginning Ruby on Rails","005.117","acbk"
"2008-06-17 16:34:00","2008-05-12 18:04:00","Beginning Ruby on Rails","005.117","acbk"
"2008-06-23 14:17:00","2008-04-17 19:56:00","Beginning Ruby from novice to professional","005.133","acbk"
"2008-06-23 16:45:00","2008-05-19 13:36:00","Beginning Ruby from novice to professional","005.133","acbk"
